Country,Country.Region,ID,animals,Taxon,Current_onfeed,meanBAU2050_onfeed,meanMixed2050_onfeed,meanMarine2050_onfeed
South Sudan,Eastern Africa,Eastern Africa_chicken,chicken,Meat,20000,29944,20000,20000
Sri Lanka,Southern Asia,Southern Asia_chicken,chicken,Meat,106500,159454,106500,106500
Sudan,Northern Africa,Northern Africa_chicken,chicken,Meat,45000,67375,45000,45000
Suriname,South America,South America_chicken,chicken,Meat,7933,11877,7933,7933
Swaziland,Southern Africa,Southern Africa_chicken,chicken,Meat,5850,8759,5850,5850
Syrian Arab Republic,Middle East,Middle East_chicken,chicken,Meat,107519,160980,107519,107519
Tajikistan,East Europe and CIS,Other_chicken,chicken,Meat,1300,1946,1300,1300
Thailand,Southern Asia,Southern Asia_chicken,chicken,Meat,1379000,2064666,1379000,1379000
Timor-Leste,Southern Asia,Southern Asia_chicken,chicken,Meat,800,1198,800,800
Togo,Western Africa,Western Africa_chicken,chicken,Meat,32000,47911,32000,32000
Tokelau,Island nation,Other_chicken,chicken,Meat,5,7,5,5
Tonga,Island nation,Other_chicken,chicken,Meat,276,413,276,276
Trinidad and Tobago,Caribbean,Caribbean_chicken,chicken,Meat,67000,100314,67000,67000
Tunisia,Northern Africa,Northern Africa_chicken,chicken,Meat,140000,209611,140000,140000
Turkey,Middle East,Middle East_chicken,chicken,Meat,1758363,2632656,1758363,1758363
Turkmenistan,East Europe and CIS,Other_chicken,chicken,Meat,21250,31816,21250,21250
Tuvalu,Island nation,Other_chicken,chicken,Meat,50,75,50,50
Uganda,Eastern Africa,Eastern Africa_chicken,chicken,Meat,64500,96571,64500,64500
Ukraine,East Europe and CIS,Other_chicken,chicken,Meat,1168300,1749202,1168300,1168300
United Arab Emirates,Middle East,Middle East_chicken,chicken,Meat,43200,64680,43200,43200
United Republic of Tanzania,Eastern Africa,Eastern Africa_chicken,chicken,Meat,87408,130869,87408,87408
United States Virgin Islands,Caribbean,Caribbean_chicken,chicken,Meat,78,117,78,78
Uruguay,South America,South America_chicken,chicken,Meat,44000,65878,44000,44000
Uzbekistan,East Europe and CIS,Other_chicken,chicken,Meat,33000,49408,33000,33000
Vanuatu,Island nation,Other_chicken,chicken,Meat,900,1347,900,900
Venezuela (Bolivarian Republic of),South America,South America_chicken,chicken,Meat,1276178,1910719,1276178,1276178
Viet Nam,Southern Asia,Southern Asia_chicken,chicken,Meat,530500,794275,530500,530500
Wallis and Futuna Islands,Island nation,Other_chicken,chicken,Meat,48,72,48,48
Western Sahara,Northern Africa,Northern Africa_chicken,chicken,Meat,0,0,0,0
Yemen,Middle East,Middle East_chicken,chicken,Meat,152500,228326,152500,152500
Zambia,Eastern Africa,Eastern Africa_chicken,chicken,Meat,46000,68872,46000,46000
Zimbabwe,Eastern Africa,Eastern Africa_chicken,chicken,Meat,63825,95560,63825,63825
Afghanistan,Middle East,Middle East_pig,pig,Meat,0,0,0,0
Algeria,Northern Africa,Northern Africa_pig,pig,Meat,120,192,120,120
American Samoa,Island nation,Other_pig,pig,Meat,315,503,315,315
Angola,Central Africa,Central Africa_pig,pig,Meat,93600,149550,93600,93600
Antigua and Barbuda,Caribbean,Caribbean_pig,pig,Meat,70,112,70,70
Argentina,South America,South America_pig,pig,Meat,416000,664668,416000,416000
Armenia,East Europe and CIS,Other_pig,pig,Meat,12600,20132,12600,12600
Azerbaijan,Middle East,Middle East_pig,pig,Meat,743,1187,743,743
Bahamas,Caribbean,Caribbean_pig,pig,Meat,334,534,334,334
Bahrain,Middle East,Middle East_pig,pig,Meat,0,0,0,0
Bangladesh,Middle East,Southern Asia_pig,pig,Meat,0,0,0,0
Barbados,Caribbean,Caribbean_pig,pig,Meat,3040,4857,3040,3040
Belarus,East Europe and CIS,Other_pig,pig,Meat,468900,749190,468900,468900
Belize,Central America,Central America_pig,pig,Meat,1342,2144,1342,1342
Benin,Western Africa,Western Africa_pig,pig,Meat,5096,8142,5096,5096
Bhutan,Middle East,Middle East_pig,pig,Meat,991,1583,991,991
Bolivia (Plurinational State of),South America,South America_pig,pig,Meat,90599,144755,90599,90599
Botswana,Southern Africa,Southern Africa_pig,pig,Meat,500,799,500,500
Brazil,South America,South America_pig,pig,Meat,3280000,5240653,3280000,3280000
British Virgin Islands,Caribbean,Caribbean_pig,pig,Meat,20,32,20,20
Brunei Darussalam,Southern Asia,Southern Asia_pig,pig,Meat,44,70,44,44
Burkina Faso,Western Africa,Western Africa_pig,pig,Meat,32640,52151,32640,32640
Burundi,Eastern Africa,Eastern Africa_pig,pig,Meat,5351,8550,5351,5351
Cote d'Ivoire,Western Africa,Western Africa_pig,pig,Meat,7323,11700,7323,7323
Cabo Verde,Western Africa,Western Africa_pig,pig,Meat,2960,4729,2960,2960
Cambodia,Southern Asia,Southern Asia_pig,pig,Meat,98500,157379,98500,98500
Cameroon,Central Africa,Central Africa_pig,pig,Meat,29400,46974,29400,29400
Central African Republic,Central Africa,Central Africa_pig,pig,Meat,17000,27162,17000,17000
Chad,Central Africa,Central Africa_pig,pig,Meat,613,979,613,613
Chile,South America,South America_pig,pig,Meat,550033,878821,550033,550033
"China, Hong Kong SAR",Eastern Asia,Eastern Asia_pig,pig,Meat,123700,197643,123700,123700
"China, Macao SAR",Eastern Asia,Eastern Asia_pig,pig,Meat,8300,13261,8300,8300
"China, mainland",China,China_pig,pig,Meat,52733000,84254678,52733000,52733000
"China, Taiwan Province of",China,China_pig,pig,Meat,887000,1417213,887000,887000
Colombia,South America,South America_pig,pig,Meat,243133,388468,243133,243133
Comoros,Eastern Africa,Eastern Africa_pig,pig,Meat,0,0,0,0
Congo,Central Africa,Central Africa_pig,pig,Meat,2000,3196,2000,2000
Cook Islands,Island nation,Other_pig,pig,Meat,555,887,555,555
Costa Rica,Central America,Central America_pig,pig,Meat,53883,86092,53883,53883
Cuba,Caribbean,Caribbean_pig,pig,Meat,193314,308869,193314,193314
Cyprus,Western Asia,Western Asia_pig,pig,Meat,48664,77753,48664,48664
Democratic People's Republic of Korea,Eastern Asia,Eastern Asia_pig,pig,Meat,112500,179748,112500,112500
Democratic Republic of the Congo,Central Africa,Central Africa_pig,pig,Meat,25000,39944,25000,25000
Djibouti,Eastern Africa,Eastern Africa_pig,pig,Meat,0,0,0,0
Dominica,Caribbean,Caribbean_pig,pig,Meat,420,671,420,420
Dominican Republic,Caribbean,Caribbean_pig,pig,Meat,79082,126354,79082,79082
Ecuador,South America,South America_pig,pig,Meat,218800,349590,218800,218800
Egypt,Northern Africa,Northern Africa_pig,pig,Meat,470,751,470,470
El Salvador,Central America,Central America_pig,pig,Meat,7978,12747,7978,7978
Equatorial Guinea,Central Africa,Central Africa_pig,pig,Meat,167,267,167,167
Eritrea,Eastern Africa,Eastern Africa_pig,pig,Meat,0,0,0,0
Ethiopia,Eastern Africa,Eastern Africa_pig,pig,Meat,1875,2996,1875,1875
Falkland Islands (Malvinas),South America,South America_pig,pig,Meat,0,0,0,0
Fiji,Island nation,Other_pig,pig,Meat,4050,6471,4050,4050
French Guiana,South America,South America_pig,pig,Meat,416,665,416,416
French Polynesia,Island nation,Other_pig,pig,Meat,1600,2556,1600,1600
Gabon,Central Africa,Central Africa_pig,pig,Meat,3360,5368,3360,3360
Gambia,Western Africa,Western Africa_pig,pig,Meat,200,320,200,200
Georgia,Western Asia,Western Asia_pig,pig,Meat,14900,23807,14900,14900
Ghana,Western Africa,Western Africa_pig,pig,Meat,21432,34243,21432,21432
Grenada,Caribbean,Caribbean_pig,pig,Meat,250,399,250,250
Guadeloupe,Caribbean,Caribbean_pig,pig,Meat,1500,2397,1500,1500
Guam,Island nation,Other_pig,pig,Meat,156,249,156,156
Guatemala,Central America,Central America_pig,pig,Meat,61500,98262,61500,61500
Guinea,Western Africa,Western Africa_pig,pig,Meat,2400,3835,2400,2400
Guinea-Bissau,Western Africa,Western Africa_pig,pig,Meat,15200,24286,15200,15200
Guyana,South America,South America_pig,pig,Meat,572,914,572,572
Haiti,Caribbean,Caribbean_pig,pig,Meat,33000,52726,33000,33000
Honduras,Central America,Central America_pig,pig,Meat,13400,21410,13400,13400
India,Southern Asia,Southern Asia_pig,pig,Meat,353500,564808,353500,353500
Indonesia,Southern Asia,Southern Asia_pig,pig,Meat,742500,1186337,742500,742500
Iran (Islamic Republic of),Middle East,Middle East_pig,pig,Meat,0,0,0,0
Iraq,Middle East,Middle East_pig,pig,Meat,0,0,0,0
Israel,Middle East,Middle East_pig,pig,Meat,16267,25991,16267,16267
Jamaica,Caribbean,Caribbean_pig,pig,Meat,9640,15402,9640,9640
Japan,Eastern Asia,Eastern Asia_pig,pig,Meat,1309132,2091679,1309132,1309132
Jordan,Western Asia,Western Asia_pig,pig,Meat,0,0,0,0
Kazakhstan,East Europe and CIS,Other_pig,pig,Meat,99906,159626,99906,99906
Kenya,Eastern Africa,Eastern Africa_pig,pig,Meat,15400,24606,15400,15400
Kiribati,Island nation,Other_pig,pig,Meat,920,1470,920,920
Kuwait,Western Asia,Western Asia_pig,pig,Meat,0,0,0,0
Kyrgyzstan,East Europe and CIS,Other_pig,pig,Meat,16300,26043,16300,16300
Lao People's Democratic Republic,Southern Asia,Southern Asia_pig,pig,Meat,64000,102257,64000,64000
Lebanon,Middle East,Middle East_pig,pig,Meat,770,1230,770,770
Lesotho,Southern Africa,Southern Africa_pig,pig,Meat,3700,5912,3700,3700
Liberia,Western Africa,Western Africa_pig,pig,Meat,9800,15658,9800,9800
Libya,Northern Africa,Northern Africa_pig,pig,Meat,0,0,0,0
Madagascar,Eastern Africa,Eastern Africa_pig,pig,Meat,58450,93389,58450,58450
Malawi,Eastern Africa,Eastern Africa_pig,pig,Meat,89035,142257,89035,89035
Malaysia,Southern Asia,Southern Asia_pig,pig,Meat,231420,369754,231420,231420
Mali,Western Africa,Western Africa_pig,pig,Meat,2600,4154,2600,2600
Martinique,Caribbean,Caribbean_pig,pig,Meat,1100,1758,1100,1100
Mauritania,Western Africa,Western Africa_pig,pig,Meat,0,0,0,0
Mauritius,Eastern Africa,Eastern Africa_pig,pig,Meat,850,1358,850,850
Mexico,Central America,Central America_pig,pig,Meat,1283672,2051000,1283672,1283672
Micronesia (Federated States of),Island nation,Other_pig,pig,Meat,876,1400,876,876
Mongolia,Eastern Asia,Eastern Asia_pig,pig,Meat,527,842,527,527
Montserrat,Caribbean,Caribbean_pig,pig,Meat,65,104,65,65
Morocco,Northern Africa,Northern Africa_pig,pig,Meat,650,1039,650,650
Mozambique,Eastern Africa,Eastern Africa_pig,pig,Meat,129600,207070,129600,129600
Myanmar,Southern Asia,Southern Asia_pig,pig,Meat,620620,991602,620620,620620
Namibia,Southern Africa,Southern Africa_pig,pig,Meat,4675,7470,4675,4675
Nauru,Island nation,Other_pig,pig,Meat,72,115,72,72
Nepal,Southern Asia,Southern Asia_pig,pig,Meat,18709,29892,18709,18709
Nicaragua,Central America,Central America_pig,pig,Meat,8025,12822,8025,8025
Niger,Western Africa,Western Africa_pig,pig,Meat,1485,2373,1485,1485
Nigeria,Western Africa,Western Africa_pig,pig,Meat,254250,406230,254250,254250
Niue,Island nation,Other_pig,pig,Meat,61,97,61,61
Occupied Palestinian Territory,Middle East,Middle East_pig,pig,Meat,0,0,0,0
Oman,Middle East,Middle East_pig,pig,Meat,0,0,0,0
Pakistan,Middle East,Middle East_pig,pig,Meat,0,0,0,0
Panama,Central America,Central America_pig,pig,Meat,34300,54803,34300,34300
Papua New Guinea,Island nation,Other_pig,pig,Meat,74400,118873,74400,74400
Paraguay,South America,South America_pig,pig,Meat,176000,281206,176000,176000
Peru,South America,South America_pig,pig,Meat,127684,204008,127684,127684
Philippines,Southern Asia,Southern Asia_pig,pig,Meat,1681128,2686039,1681128,1681128
Puerto Rico,Central America,Central America_pig,pig,Meat,12500,19972,12500,12500
Qatar,Middle East,Middle East_pig,pig,Meat,0,0,0,0
R'union,Eastern Africa,Eastern Africa_pig,pig,Meat,15000,23966,15000,15000
Republic of Korea,Eastern Asia,Eastern Asia_pig,pig,Meat,1007000,1608944,1007000,1007000
Republic of Moldova,East Europe and CIS,Other_pig,pig,Meat,65500,104653,65500,65500
Russian Federation,East Europe and CIS,Other_pig,pig,Meat,2816178,4499577,2816178,2816178
Rwanda,Eastern Africa,Eastern Africa_pig,pig,Meat,11004,17582,11004,11004
Saint Kitts and Nevis,Central America,Central America_pig,pig,Meat,70,112,70,70
Saint Lucia,Central America,Central America_pig,pig,Meat,1425,2277,1425,1425
Saint Vincent and the Grenadines,Caribbean,Caribbean_pig,pig,Meat,306,489,306,306
Samoa,Island nation,Other_pig,pig,Meat,4250,6790,4250,4250
Sao Tome and Principe,Central Africa,Central Africa_pig,pig,Meat,361,577,361,361
Saudi Arabia,Middle East,Middle East_pig,pig,Meat,0,0,0,0
Senegal,Western Africa,Western Africa_pig,pig,Meat,11548,18451,11548,11548
Seychelles,Eastern Africa,Eastern Africa_pig,pig,Meat,550,879,550,550
Sierra Leone,Western Africa,Western Africa_pig,pig,Meat,2320,3707,2320,2320
Singapore,Southern Asia,Southern Asia_pig,pig,Meat,19600,31316,19600,19600
Solomon Islands,Island nation,Other_pig,pig,Meat,2400,3835,2400,2400
Somalia,Eastern Africa,Eastern Africa_pig,pig,Meat,100,160,100,100
South Africa,Southern Africa,Southern Africa_pig,pig,Meat,216000,345116,216000,216000
South Sudan,Eastern Africa,Eastern Africa_pig,pig,Meat,0,0,0,0
Sri Lanka,Southern Asia,Southern Asia_pig,pig,Meat,1540,2461,1540,1540
Sudan,Northern Africa,Northern Africa_pig,pig,Meat,0,0,0,0
Suriname,South America,South America_pig,pig,Meat,1894,3026,1894,1894
Swaziland,Southern Africa,Southern Africa_pig,pig,Meat,1310,2093,1310,1310
Syrian Arab Republic,Middle East,Middle East_pig,pig,Meat,0,0,0,0
Tajikistan,East Europe and CIS,Other_pig,pig,Meat,3200,5113,3200,3200
Thailand,Southern Asia,Southern Asia_pig,pig,Meat,967296,1545507,967296,967296
Timor-Leste,Southern Asia,Southern Asia_pig,pig,Meat,10000,15978,10000,10000
Togo,Western Africa,Western Africa_pig,pig,Meat,10080,16105,10080,10080
Tokelau,Island nation,Other_pig,pig,Meat,20,32,20,20
Tonga,Island nation,Other_pig,pig,Meat,1650,2636,1650,1650
Trinidad and Tobago,Caribbean,Caribbean_pig,pig,Meat,3500,5592,3500,3500
Tunisia,Northern Africa,Northern Africa_pig,pig,Meat,110,176,110,110
Turkey,Middle East,Middle East_pig,pig,Meat,0,0,0,0
Turkmenistan,East Europe and CIS,Other_pig,pig,Meat,300,479,300,300
Tuvalu,Island nation,Other_pig,pig,Meat,114,182,114,114
Uganda,Eastern Africa,Eastern Africa_pig,pig,Meat,117000,186938,117000,117000
Ukraine,East Europe and CIS,Other_pig,pig,Meat,748300,1195604,748300,748300
United Arab Emirates,Middle East,Middle East_pig,pig,Meat,0,0,0,0
United Republic of Tanzania,Eastern Africa,Eastern Africa_pig,pig,Meat,14400,23008,14400,14400
United States Virgin Islands,Caribbean,Caribbean_pig,pig,Meat,109,174,109,109
Uruguay,South America,South America_pig,pig,Meat,23500,37547,23500,23500
Uzbekistan,East Europe and CIS,Other_pig,pig,Meat,26000,41542,26000,26000
Vanuatu,Island nation,Other_pig,pig,Meat,3519,5623,3519,3519
Venezuela (Bolivarian Republic of),South America,South America_pig,pig,Meat,242574,387575,242574,242574
Viet Nam,Southern Asia,Southern Asia_pig,pig,Meat,3217900,5141432,3217900,3217900
Wallis and Futuna Islands,Island nation,Other_pig,pig,Meat,315,503,315,315
Western Sahara,Northern Africa,Northern Africa_pig,pig,Meat,0,0,0,0
Yemen,Middle East,Middle East_pig,pig,Meat,0,0,0,0
Zambia,Eastern Africa,Eastern Africa_pig,pig,Meat,35244,56311,35244,35244
Zimbabwe,Eastern Africa,Eastern Africa_pig,pig,Meat,31900,50969,31900,31900
Afghanistan,Middle East,Middle East_dairy cow,dairy cow,Dairy & eggs,503151,692054,687938,691933
Algeria,Northern Africa,Northern Africa_dairy cow,dairy cow,Dairy & eggs,127033,174726,173687,174696
American Samoa,Island nation,Other_dairy cow,dairy cow,Dairy & eggs,5,7,7,7
Angola,Central Africa,Central Africa_dairy cow,dairy cow,Dairy & eggs,34503,47457,47174,47448
Antigua and Barbuda,Caribbean,Caribbean_dairy cow,dairy cow,Dairy & eggs,1003,1379,1371,1379
Argentina,South America,South America_dairy cow,dairy cow,Dairy & eggs,323699,445229,442581,445151
Armenia,East Europe and CIS,Other_dairy cow,dairy cow,Dairy & eggs,44066,60610,60250,60600
Azerbaijan,Middle East,Middle East_dairy cow,dairy cow,Dairy & eggs,162100,222959,221633,222920
Bahamas,Caribbean,Caribbean_dairy cow,dairy cow,Dairy & eggs,118,162,161,162
Bahrain,Middle East,Middle East_dairy cow,dairy cow,Dairy & eggs,610,839,834,839
Bangladesh,Middle East,Southern Asia_dairy cow,dairy cow,Dairy & eggs,507759,698392,694238,698270
Barbados,Caribbean,Caribbean_dairy cow,dairy cow,Dairy & eggs,525,722,718,722
Belarus,East Europe and CIS,Other_dairy cow,dairy cow,Dairy & eggs,220753,303633,301827,303580
Belize,Central America,Central America_dairy cow,dairy cow,Dairy & eggs,738,1015,1009,1015
Benin,Western Africa,Western Africa_dairy cow,dairy cow,Dairy & eggs,25573,35174,34964,35168
Bhutan,Middle East,Middle East_dairy cow,dairy cow,Dairy & eggs,18681,25695,25542,25691
Bolivia (Plurinational State of),South America,South America_dairy cow,dairy cow,Dairy & eggs,27897,38371,38143,38365
Botswana,Southern Africa,Southern Africa_dairy cow,dairy cow,Dairy & eggs,33488,46061,45787,46053
Brazil,South America,South America_dairy cow,dairy cow,Dairy & eggs,3388220,4660294,4632578,4659480
British Virgin Islands,Caribbean,Caribbean_dairy cow,dairy cow,Dairy & eggs,0,0,0,0
Brunei Darussalam,Southern Asia,Southern Asia_dairy cow,dairy cow,Dairy & eggs,21,29,29,29
Burkina Faso,Western Africa,Western Africa_dairy cow,dairy cow,Dairy & eggs,123430,169771,168761,169741
Burundi,Eastern Africa,Eastern Africa_dairy cow,dairy cow,Dairy & eggs,12177,16749,16650,16746
Cabo Verde,Western Africa,Western Africa_dairy cow,dairy cow,Dairy & eggs,651,896,890,895
Cambodia,Southern Asia,Southern Asia_dairy cow,dairy cow,Dairy & eggs,28963,39837,39600,39830
Cameroon,Central Africa,Central Africa_dairy cow,dairy cow,Dairy & eggs,32981,45363,45093,45355
Central African Republic,Central Africa,Central Africa_dairy cow,dairy cow,Dairy & eggs,29429,40478,40237,40471
Chad,Central Africa,Central Africa_dairy cow,dairy cow,Dairy & eggs,74790,102869,102257,102851
Chile,South America,South America_dairy cow,dairy cow,Dairy & eggs,150558,207083,205852,207047
"China, Hong Kong SAR",Eastern Asia,Eastern Asia_dairy cow,dairy cow,Dairy & eggs,0,0,0,0
"China, mainland",China,China_dairy cow,dairy cow,Dairy & eggs,2511603,3454559,3434014,3453956
"China, Taiwan Province of",China,China_dairy cow,dairy cow,Dairy & eggs,12277,16886,16785,16883
Colombia,South America,South America_dairy cow,dairy cow,Dairy & eggs,788214,1084142,1077694,1083952
Comoros,Eastern Africa,Eastern Africa_dairy cow,dairy cow,Dairy & eggs,1066,1466,1457,1465
Congo,Central Africa,Central Africa_dairy cow,dairy cow,Dairy & eggs,274,377,375,377
Costa Rica,Central America,Central America_dairy cow,dairy cow,Dairy & eggs,116166,159779,158829,159751
Cote d'Ivoire,Western Africa,Western Africa_dairy cow,dairy cow,Dairy & eggs,29204,40168,39929,40161
Cuba,Caribbean,Caribbean_dairy cow,dairy cow,Dairy & eggs,63703,87619,87098,87604
Cyprus,Western Asia,Western Asia_dairy cow,dairy cow,Dairy & eggs,3058,4205,4180,4205
Democratic People's Republic of Korea,Eastern Asia,Eastern Asia_dairy cow,dairy cow,Dairy & eggs,8718,11991,11920,11989
Democratic Republic of the Congo,Central Africa,Central Africa_dairy cow,dairy cow,Dairy & eggs,934,1284,1276,1284
Djibouti,Eastern Africa,Eastern Africa_dairy cow,dairy cow,Dairy & eggs,2689,3699,3677,3698
Dominica,Caribbean,Caribbean_dairy cow,dairy cow,Dairy & eggs,1273,1751,1741,1751
Dominican Republic,Caribbean,Caribbean_dairy cow,dairy cow,Dairy & eggs,70020,96309,95736,96292
Ecuador,South America,South America_dairy cow,dairy cow,Dairy & eggs,186574,256621,255095,256576
Egypt,Northern Africa,Northern Africa_dairy cow,dairy cow,Dairy & eggs,197088,271083,269471,271036
El Salvador,Central America,Central America_dairy cow,dairy cow,Dairy & eggs,41477,57049,56710,57039
Eritrea,Eastern Africa,Eastern Africa_dairy cow,dairy cow,Dairy & eggs,72253,99380,98789,99362
Ethiopia,Eastern Africa,Eastern Africa_dairy cow,dairy cow,Dairy & eggs,1106120,1521402,1512354,1521136
Falkland Islands (Malvinas),South America,South America_dairy cow,dairy cow,Dairy & eggs,251,345,343,345
Fiji,Island nation,Other_dairy cow,dairy cow,Dairy & eggs,4886,6720,6680,6719
French Guiana,South America,South America_dairy cow,dairy cow,Dairy & eggs,96,132,131,132
French Polynesia,Island nation,Other_dairy cow,dairy cow,Dairy & eggs,81,112,111,112
Gabon,Central Africa,Central Africa_dairy cow,dairy cow,Dairy & eggs,1015,1396,1387,1396
Gambia,Western Africa,Western Africa_dairy cow,dairy cow,Dairy & eggs,5480,7537,7492,7536
Georgia,Western Asia,Western Asia_dairy cow,dairy cow,Dairy & eggs,75024,103191,102578,103173
Ghana,Western Africa,Western Africa_dairy cow,dairy cow,Dairy & eggs,31966,43967,43706,43959
Grenada,Caribbean,Caribbean_dairy cow,dairy cow,Dairy & eggs,103,142,141,142
Guadeloupe,Caribbean,Caribbean_dairy cow,dairy cow,Dairy & eggs,18,24,24,24
Guatemala,Central America,Central America_dairy cow,dairy cow,Dairy & eggs,100342,138015,137194,137991
Guinea,Western Africa,Western Africa_dairy cow,dairy cow,Dairy & eggs,63323,87097,86579,87082
Guinea-Bissau,Western Africa,Western Africa_dairy cow,dairy cow,Dairy & eggs,10452,14377,14291,14374
Guyana,South America,South America_dairy cow,dairy cow,Dairy & eggs,5609,7715,7669,7714
Haiti,Caribbean,Caribbean_dairy cow,dairy cow,Dairy & eggs,33737,46403,46127,46395
Honduras,Central America,Central America_dairy cow,dairy cow,Dairy & eggs,82792,113875,113198,113856
India,Southern Asia,Southern Asia_dairy cow,dairy cow,Dairy & eggs,9423470,12961417,12884333,12959156
Indonesia,Southern Asia,Southern Asia_dairy cow,dairy cow,Dairy & eggs,133482,183596,182504,183564
Iran (Islamic Republic of),Middle East,Middle East_dairy cow,dairy cow,Dairy & eggs,368272,506535,503523,506447
Iraq,Middle East,Middle East_dairy cow,dairy cow,Dairy & eggs,45707,62867,62493,62856
Israel,Middle East,Middle East_dairy cow,dairy cow,Dairy & eggs,15692,21584,21456,21580
Jamaica,Caribbean,Caribbean_dairy cow,dairy cow,Dairy & eggs,2148,2955,2937,2954
Japan,Eastern Asia,Eastern Asia_dairy cow,dairy cow,Dairy & eggs,205931,283245,281561,283196
Jordan,Western Asia,Western Asia_dairy cow,dairy cow,Dairy & eggs,4845,6664,6624,6662
Kazakhstan,East Europe and CIS,Other_dairy cow,dairy cow,Dairy & eggs,316496,435322,432733,435246
Kenya,Eastern Africa,Eastern Africa_dairy cow,dairy cow,Dairy & eggs,582489,801179,796414,801039
Kuwait,Western Asia,Western Asia_dairy cow,dairy cow,Dairy & eggs,1183,1627,1618,1627
